stt,category,title,content,link,label
1847,VNExpress,Trường Đại học FPT được vinh danh tại The PIEoneer Awards - Báo VnExpress,"Chiến dịch ""STEM Education in the Age of AI"" lan tỏa giáo dục AI đến hơn 15.000 giáo viên, học sinh giúp trường Đại học FPT được vinh danh tại The PIEoneer Awards - giải ""Oscar ngành giáo dục"". Lễ trao giải được tổ chức tạiGuildhall, London (Anh), ngày 5/9, cùng sự tham gia của 148 đề cử ở 22 hạng mục. Trường Đại học FPT (FPTU) giành chiến thắng ở hạng mục Marketing Campaign of the Year (Chiến dịch truyền thông của năm) với dự án ""STEM Education in the Age of AI"" (Giáo dục STEM trong kỷ nguyên trí tuệ nhân tạo). Việc giành giải thưởng này cũng đánh dấu lần đầu tiên một trường đại học tại Việt Nam được xướng tên ở hạng mục uy tín trong hệ thống giải thưởng giáo dục toàn cầu. Đại diện trường cho biết, hạng mục trên hút sự quan tâm khi vinh danh những chiến dịch marketing sáng tạo và truyền cảm hứng trong giáo dục toàn cầu, mang lại tác động đo lường được. FPTU là đại diện duy nhất từ Việt Nam góp mặt trong danh sách chung kết cùng nhiều tổ chức giáo dục uy tín như Đại học Manchester, Đại",https://vnexpress.net/truong-dai-hoc-fpt-duoc-vinh-danh-tai-the-pieoneer-awards-4936020.html,1
1848,VNExpress,Ai cấp phép tổ chức thi chứng chỉ ngoại ngữ IELTS và các chứng chỉ khác?,"Việc phê duyệt, cấp phép tổ chức thi chứng chỉ năng lực ngoại ngữ của nước ngoài sẽ được giao cho cấp tỉnh thay vì Bộ Giáo dục và Đào tạo như trước. Đây là một trong những điểm mới của thông tư về liên kết tổ chức thi cấp chứng chỉ năng lực ngoại ngữ của nước ngoài do Bộ ban hành ngày 5/9, hiệu lực từ ngày 12/10. Bộ khẳng định đây không phải là chứng chỉ của hệ thống giáo dục quốc dân, mà là một dạng văn bản xác nhận kết quả do cơ quan, tổ chức đánh giá năng lực ngoại ngữ của nước ngoài cấp. hủ tịch UBND cấp tỉnh có thẩm quyền phê duyệt việc liên kết tổ chức thi cấp chứng chỉ năng lực ngoại ngữ của nước ngoài trên địa bàn, quản lý hoạt động này và công khai danh sách các đơn vị được phê duyệt hay không. Người dự thi lấy chứng chỉ IELTS. Ảnh:  Tính đến tháng 4, Bộ đã cấp 185 quyết định phê duyệt liên kết tổ chức thi chứng chỉ ngoại ngữ tại Việt Nam. Các chứng chỉ phổ biến là IELTS, TOEFL, TOEIC, HSK (tiếng Trung), DELF - DALF (tiếng Pháp), JLPT, NAT-TEST (tiếng Nhật), TOPIK (tiếng Hàn)",https://vnexpress.net/ai-cap-phep-to-chuc-thi-chung-chi-ngoai-ngu-ielts-va-cac-chung-chi-khac-4935702.html,1
1849,VNExpress,ĐH Khoa học Tự nhiên TP HCM vào top 32 cuộc thi lập trình quốc tế ICPC - Báo VnExpress,"Đội tuyển trường Đại học Khoa học Tự nhiên TP HCM giành vị trí 32, được xếp hạng High Honors tại chung kết ICPC - cuộc thi lập trình danh giá bậc nhất. Ba thành viên của đội là Vũ Quốc Lâm, Võ Khắc Triệu và Lê Nguyễn Hữu An, sinh viên chương trình tiên tiến ngành Khoa học máy tính. Cả ba cũng đều là cựu học sinh chuyên Tin của trường Phổ thông Năng khiếu. Trong 5 giờ thi, đội giải quyết được 8/12 bài. Hạng High Honors là danh hiệu dành cho các đội tuyển có thành tích tốt, ngoài 12 đội giành huy chương. Hai giảng viên là Nguyễn Thanh Hùng và Lương Vĩ Minh được ban tổ chức được trao Coaching Award – giải thưởng dành cho huấn luyện viên 5 lần trở lên dẫn dắt đội tuyển tham dự vòng chung kết thế giới. Năm 2025, có 8 huấn luyện viên trên toàn cầu được trao danh hiệu này. Đại diện HCMUS cho biết đây là kết quả cao nhất trong 12 lần trường tham dự đấu trường đỉnh cao này, kể từ năm 2008. Năm ngoái, đội xếp vị trí 65. Đội dẫn đầu năm nay là Đại học Tổng hợp Saint Petersburg, Nga, giải đư",https://vnexpress.net/dh-khoa-hoc-tu-nhien-tp-hcm-vao-top-32-cuoc-thi-lap-trinh-quoc-te-icpc-4935717.html,1
1850,VNExpress,"Học lỏm sách của con, bà mẹ 50 tuổi đỗ cao học Luật - Báo VnExpress","Từng bị bỏng nặng, biến dạng gương mặt và sống chung với trầm cảm sau một vụ hỏa hoạn, bà Yang Yan trúng tuyển chương trình thạc sĩ Luật nhờ đọc sách của con. Tháng 7 vừa qua, bà Yang Yan, 50 tuổi, nhận giấy báo nhập học chương trình thạc sĩ Luật tại Đại học Lâm nghiệp Tây Nam, tỉnh Côn Minh, Trung Quốc. ""Tôi từng gặp tai nạn, trở thành người khuyết tật, mất việc và rơi vào trầm cảm. Giờ đây, tôi bắt đầu hành trình mới để theo đuổi giấc mơ học thạc sĩ"", bà chia sẻ trên mạng xã hội. Bà Yang Yan đi nhập học. Ảnh:  Năm 2013, một vụ hỏa hoạn xảy ra khiến bà Yang bị bỏng nặng ở tay và mặt. Tay trái gần như không cử động được, tay phải lại không thể gập, bà còn bị rối loạn căng thẳng, phải dùng thuốc chống trầm cảm và sống nhờ lương hưu. Bà Yang sau đó tìm đến việc học như một cách để khuây khỏa. Bà từng ôn thi chứng chỉ kế toán trung cấp, rồi làm một số công việc sổ sách. Năm 2022, nhìn thấy những cuốn sách mà con trai để lại sau khi trượt kỳ thi cao học ngành Luật, bà tò mò mở ra xem. ""B",https://vnexpress.net/hoc-lom-sach-cua-con-ba-me-50-tuoi-do-cao-hoc-luat-4935842.html,1
1851,VNExpress,Bé gái 9 tuổi phá kỷ lục kỳ thi tú tài nước Pháp - Báo VnExpress,"Một bé gái 9 tuổi, tương đương lớp 4, vượt qua kỳ thi tú tài tại Paris, trở thành học sinh nhỏ tuổi nhất trong lịch sử nước Pháp nhận được văn bằng này. Bộ Giáo dục Pháp hôm 5/9 cho biết nữ sinh thi chuyên ngành Toán học và Vật lý - Hóa học, với tư cách thí sinh tự do. Để bảo vệ quyền riêng tư, Bộ từ chối cung cấp thêm thông tin. Theo kênh phát thanh - truyền hình Franceinfo, nữ sinh mang quốc tịch Grenada, sinh ra tại Pháp và hiện theo học tại Dubai. Ở độ tuổi này, em lẽ ra đang học lớp CM1 (tương đương lớp 4 tiểu học theo hệ thống giáo dục Pháp). Thành tích này phá vỡ kỷ lục trước đó của Arthur Ramiandrisoa, người đỗ tú tài khi 11 tuổi 11 tháng vào năm 1989. Các thí sinh dự thi tú tài xem danh sách phòng thi, ngày 13/6/2025, tại Lyon. Ảnh:  Isoset, một tổ chức về giáo dục, đã hỗ trợ nữ sinh, cho biết em này áp dụng phương pháp Aleph (học tập tăng tốc), vốn từng giúp nhiều học sinh thi đỗ tú tài ở tuổi nhỏ (12-14 tuổi). Tuy nhiên, việc này vấp phải ý kiến trái chiều, gây băn khoăn về",https://vnexpress.net/be-gai-9-tuoi-pha-ky-luc-ky-thi-tu-tai-nuoc-phap-4936024.html,1
1852,VNExpress,Nước Đông Nam Á nào miễn thuế thu nhập cá nhân? - Báo VnExpress,"Đây là nước duy nhất ở Đông Nam Á không thu thuế thu nhập cá nhân, nhưng người dân vẫn hưởng nhiều phúc lợi.  ( )",https://vnexpress.net/nuoc-dong-nam-a-nao-mien-thue-thu-nhap-ca-nhan-4935979.html,1
1853,VNExpress,Nam sinh thứ ba trong lịch sử Bách khoa Hà Nội đạt điểm tuyệt đối - Báo VnExpress,"Từ học sinh chuyên Pháp, Thành Nam ""liều lĩnh"" ôn thi Toán, Lý để vào ngành IT của Bách khoa Hà Nội, trở thành thủ khoa tốt nghiệp với điểm 4/4. Trần Thành Nam, quê Hải Phòng, học ngành Công nghệ thông tin Việt - Pháp, là sinh viên duy nhất tốt nghiệp tuyệt đối năm nay, theo đại diện Đại học Bách khoa Hà Nội. Trong 18 năm qua, kể từ khi chuyển sang đào tạo tín chỉ và tính theo thang điểm 4, nam sinh là người thứ ba đạt thành tích này ở trường, sau   hồi năm ngoái. Trường cho hay nếu tính theo thang 10, sinh viên phải được 8,5 điểm trở lên ở tất cả môn học. ""Mình rất vui khi biết tin là thủ khoa tốt nghiệp bởi thời phổ thông, mình từng tham gia nhiều kỳ thi quan trọng nhưng chưa từng giành vị trí dẫn đầu"", Nam nói. Chàng trai 22 tuổi đang ở Pháp, chuẩn bị theo học thạc sĩ ngành Dữ liệu và AI (Data & AI) của Viện Bách khoa Paris (Institut Polytechnique de Paris - IP Paris) với học bổng toàn phần. Ngôi trường hiện ở vị trí 41 thế giới theo bảng xếp hạng đại học năm 2026 c",https://vnexpress.net/nam-sinh-thu-ba-trong-lich-su-bach-khoa-ha-noi-dat-diem-tuyet-doi-4933173.html,1
1854,VNExpress,Hàng vạn du học sinh Anh bị cảnh báo - Báo VnExpress,"Bộ Nội vụ liên hệ trực tiếp khoảng 130.000 du học sinh và gia đình, cảnh báo trục xuất nếu ở quá hạn thị thực. Trong thông báo phát đi tuần trước, cơ quan này cho biết các đơn xin ở lại, tị nạn không có cơ sở sẽ bị từ chối ngay lập tức. ""Nếu bạn không có quyền cư trú hợp pháp tại Anh, bạn phải rời đi. Nếu bạn không rời đi, chúng tôi sẽ trục xuất bạn"", trích tin nhắn. Theo Bộ trưởng Nội vụ Yvette Cooper, thời gian qua, một số sinh viên quốc tế đã nộp đơn xin tị nạn ""ngay cả khi tình hình ở quốc gia của họ không thay đổi"". ""Chúng ta cần phải ngăn chặn loại lạm dụng đó và đó là lý do tại sao chúng tôi gửi những thông điệp này – để mọi người hiểu rõ rằng hệ thống tị nạn không dành cho những người chỉ muốn gia hạn thị thực"", bà nói trên . Bộ Nội vụ Anh cho biết đã tiếp nhận hơn 41.100 đơn xin ở lại vào năm ngoái, trong đó khoảng 16.000 sinh viên, gấp gần 6 lần so với năm 2020. Dù vậy, bà Jo Grady, Tổng thư ký hiệp hội các đại học và cao đẳng (UCU), cho rằng chiến dịch này là một ""cuộc tấn c",https://vnexpress.net/hang-van-du-hoc-sinh-anh-bi-canh-bao-4935156.html,1
1855,VNExpress,Danh sách trường Y xét tuyển bổ sung năm 2025,"Đại học Y Hà Nội, Y Dược Thái Bình, Hải Phòng, Học viện Y Dược học cổ truyền Việt Nam tuyển thêm từ 33 đến 210 sinh viên, trong đó hai trường còn chỉ tiêu ngành Y khoa.  tuyển bổ sung 210 sinh viên các ngành Y khoa (tuyển thêm 80), Răng Hàm Mặt (10), Dược học (40), Điều dưỡng (60), Kỹ thuật xét nghiệm y học (20). Phương thức xét tuyển là dựa vào điểm thi tốt nghiệp THPT và học bạ. Thời gian nhận hồ sơ từ 8/9 đến trước 17h ngày 14/9. Ngưỡng nhận hồ sơ không thấp hơn điểm chuẩn đợt 1 của trường, cụ thể: Nếu xét theo học bạ, thí sinh đăng ký ngành Y khoa, Dược học, Răng Hàm mặt cần có học lực lớp 12 loại giỏi hoặc điểm xét tốt nghiệp từ 8, kèm một trong các chứng chỉ IELTS 5.5, TOEFL iBT 65, DEFL B1 trở lên. Đối với ngành Kỹ thuật xét nghiệm y học và Điều dưỡng, điều kiện là kết quả lớp 12 loại khá hoặc điểm xét tốt nghiệp từ 6,5. Riêng ngành Điều dưỡng xét thí sinh tốt nghiệp THPT trong ba năm qua, các ngành còn lại chỉ xét thí sinh tốt nghiệp năm nay nếu xét bằng học bạ.  tuyển bổ sung ",https://vnexpress.net/bon-truong-y-phia-bac-tuyen-bo-sung-hang-tram-sinh-vien-4936080.html,1
1856,VNExpress,Hai lần giành học bổng toàn phần Mỹ với bài luận về mẹ - Báo VnExpress,"Kể về hành trình lớn lên bên cạnh người mẹ đơn thân, khiếm thính, Bùi Ngọc Đức Thiện giành học bổng toàn phần cả bậc THPT và đại học. Nam sinh sẽ nhập học Đại học Macalester, top 20 trường khai phóng hàng đầu nước Mỹ (Liberal Arts College - LAC), theo xếp hạng của   năm 2025. Học bổng của Thiện trị giá khoảng 98.500 USD (2,57 tỷ đồng) mỗi năm. Thiện cho biết hài lòng với kết quả đạt được. Em nhắm tới các đại học khai phóng từ đầu vì quy mô lớp học nhỏ, có thể tương tác nhiều với giảng viên. Trước đó, nam sinh từng đỗ và tốt nghiệp THPT tại ngôi trường có trụ sở ở Mỹ - United World College (UWC), cơ sở Trung Quốc. Đức Thiện trong lễ tốt nghiệp UWC tại Trung Quốc, hồi cuối tháng 5. Ảnh:  Đức Thiện từng học lớp chuyên Anh của THPT chuyên Nguyễn Du, tỉnh Đắk Lắk. Nam sinh nung nấu ý định ứng tuyển vào UWC, sau một lần được giới thiệu về trường ở trại hè tranh biện. ""Mình muốn du học để mở rộng thế giới quan của mình, học hỏi nhiều hơn về văn hóa, con người và thế giới"", Đức Thi",https://vnexpress.net/hai-lan-gianh-hoc-bong-toan-phan-my-voi-bai-luan-ve-me-4920627.html,1
1857,VNExpress,Chàng trai Việt tốt nghiệp Đại học Thanh Hoa với điểm tuyệt đối - Báo VnExpress,"Đăng Đạo lấy bằng thạc sĩ ngôi trường số 1 Trung Quốc với điểm trung bình 4/4, cùng luận văn xuất sắc về phát triển đô thị bền vững. Nguyễn Đăng Đạo, 29 tuổi, vừa hoàn thành chương trình thạc sĩ chuyên ngành Global Studies (Nghiên cứu toàn cầu) với học bổng toàn phần tại Viện Schwarzman, Đại học Thanh Hoa. Đây là ngôi trường danh tiếng bậc nhất Trung Quốc, đứng thứ 12 trong bảng xếp hạng đại học thế giới của Times Higher Education (THE) năm 2025. Trước đó, Đạo từng theo học và tốt nghiệp Đại học Bắc Kinh. ""Ở Bắc Kinh, mình học nhiều về chính sách phát triển đô thị của Trung Quốc. Càng học, mình càng thấy muốn đào sâu hơn về khía cạnh môi trường trong lĩnh vực này"", Đạo cho hay. Có dịp trò chuyện với thầy trưởng khoa ở Viện Schwarzman, Đạo nhận thấy Đại học Thanh Hoa rất mạnh về nghiên cứu đô thị và khí thải, đồng thời hợp tác với nhiều tổ chức lớn. Vì thế, anh quyết định ứng tuyển vào chương trình thạc sĩ ở đây. Nguyễn Đăng Đạo trong ngày tốt nghiệp Đại học Thanh Ho",https://vnexpress.net/chang-trai-viet-tot-nghiep-dai-hoc-thanh-hoa-voi-diem-tuyet-doi-4933665.html,1
