stt,source,category,title,content,link,label
1169,Dân Trí,o-to-xe-may,"Ô tô con bật xi-nhan trái khoáy rồi dừng khựng trước đèn xanh gây ""lú""","Tình huống diễn ra vào ngày 3/11 trên đường Đại Cồ Việt (Hà Nội). Theo đó, chiếc taxi công nghệ đã bật đèn xi-nhan bên phải nhưng chuyển sang làn bên trái, rồi dừng lại trước ngã ba dù đang đèn xanh, khiến phía sau phải lách sang làn bên cạnh mới có thể đi tiếp, sau khi tài xế liên tục bấm còi để nhắc nhở, thúc giục nhưng không có tác dụng. Sau đó, chiếc xe này đi thẳng, nhưng thiếu dứt khoát, khó đoán, gây bức xúc cho tài xế xe có camera hành trình. Ô tô con bật xi-nhan trái khoáy rồi dừng khựng trước đèn xanh gây ""lú"" (",https://dantri.com.vn/o-to-xe-may/o-to-con-bat-xi-nhan-trai-khoay-roi-dung-khung-truoc-den-xanh-gay-lu-20251104162901362.htm,1
1170,Dân Trí,o-to-xe-may,"Xe hybrid giảm giá mạnh từ năm 2026, khách Việt tiết kiệm tới cả trăm triệu","Theo Luật Thuế Tiêu thụ đặc biệt (sửa đổi) được Quốc hội thông qua ngày 14/6/2025, từ ngày 1/1/2026, xe HEV (hybrid tự sạc) sẽ được áp dụng mức thuế tiêu thụ đặc biệt bằng 70% so với xe xăng, dầu cùng chủng loại. Trước đó, chỉ các dòng xe PHEV (hybrid cắm sạc) được hưởng ưu đãi này. Điều này có nghĩa, giá bán cũng như biểu giá tính thuế trước bạ của các dòng xe HEV sẽ giảm đáng kể từ năm 2026, hứa hẹn giúp người dùng tiết kiệm tới cả trăm triệu đồng. Mức giảm sẽ tùy chủng loại và dòng xe. Cấu hình xăng lai điện thường xuất hiện trên phiên bản cao cấp nhất của một dòng xe nên thường có giá bán không rẻ (",https://dantri.com.vn/o-to-xe-may/xe-hybrid-giam-gia-manh-tu-nam-2026-khach-viet-tiet-kiem-toi-ca-tram-trieu-20251104151833704.htm,1
1171,Dân Trí,o-to-xe-may,Nissan và Mercedes sẽ đóng cửa nhà máy liên doanh,"Năm 2015, Nissan và Daimler (tập đoàn mẹ của Mercedes-Benz) đã ký kết thỏa thuận xây dựng nhà máy liên doanh COMPAS tại miền Trung Mexico. Dự án trị giá 1 tỷ USD, được chia đều 50:50 giữa hai bên, bắt đầu đi vào sản xuất từ năm 2017 với hai mẫu Infiniti QX50 và QX55. Một năm sau, mẫu Mercedes-Benz A-Class được bổ sung vào dây chuyền, tiếp đó là GLB vào năm 2019. Mẫu Mercedes-Benz GLB (",https://dantri.com.vn/o-to-xe-may/nissan-va-mercedes-se-dong-cua-nha-may-lien-doanh-20251105000216097.htm,1
1172,Dân Trí,o-to-xe-may,Hãng xe Trung Quốc xuất xưởng ô tô bay từ dây chuyền đầu tiên trên thế giới,"Công ty con Aridge thuộc Xpeng Motors vừa cho xuất xưởng chiếc “Land Carrier” đầu tiên tại nhà máy ở khu Hoàng Phố, Quảng Châu (Trung Quốc), đánh dấu việc khởi động dây chuyền sản xuất hàng loạt bay mô-đun đầu tiên trên thế giới, theo tuyên bố của hãng. Chiếc Land Carrier của Xpeng rời dây chuyền sản xuất ô tô bay đại trà đầu tiên trên thế giới (",https://dantri.com.vn/o-to-xe-may/hang-xe-trung-quoc-xuat-xuong-o-to-bay-tu-day-chuyen-dau-tien-tren-the-gioi-20251105091320823.htm,1
1173,Dân Trí,o-to-xe-may,Xe buýt ở Na Uy có thể bị điều khiển từ xa bởi nhà sản xuất từ Trung Quốc,"Tại Na Uy, xe buýt công cộng do một nhà sản xuất Trung Quốc chế tạo đã trở thành tâm điểm tranh luận vì khả năng kết nối như vậy. Ngay cả khi cách xa quốc gia xuất xứ hàng ngàn km, công ty sản xuất chúng được cho là có khả năng tắt máy từ xa. Khi các phương tiện giao thông ngày càng có khả năng kết nối cao hơn, một mối lo ngại mới về an ninh đang hình thành (",https://dantri.com.vn/o-to-xe-may/xe-buyt-o-na-uy-co-the-bi-dieu-khien-tu-xa-boi-nha-san-xuat-tu-trung-quoc-20251105142851957.htm,1
1174,Dân Trí,o-to-xe-may,Đoàn đại lý Bestune Việt Nam thăm và làm việc tại trụ sở FAW Trung Quốc,"Hoạt động nằm trong chương trình hợp tác chiến lược giữa Bestune Việt Nam và FAW, hướng tới tăng cường hiểu biết, kết nối và mở rộng định hướng phát triển trong giai đoạn tới. Thành lập năm 1953, FAW là một trong những tập đoàn ô tô quốc doanh đầu tiên của Trung Quốc, hiện nằm trong nhóm những nhà sản xuất ô tô hàng đầu nước này. FAW sở hữu các thương hiệu Hongqi, Bestune và Jiefang, đồng thời hợp tác chiến lược với nhiều hãng quốc tế như Audi, Toyota, Mazda và Volkswagen. Trong hệ sinh thái của FAW, Bestune là thương hiệu hướng đến khách hàng trẻ và hiện đại, tập trung vào thiết kế tinh giản, công nghệ thông minh và trải nghiệm lái thân thiện. Bestune được định vị là một trong những mũi nhọn trong chiến lược toàn cầu hóa của FAW, với các dòng sản phẩm trải dài từ xe động cơ đốt trong đến xe điện thông minh. Trong khuôn khổ chuyến công tác, đoàn đại lý Bestune Việt Nam đã làm việc với lãnh đạo FAW về chiến lược phát triển thương hiệu Bestune tại Việt Nam giai đoạn 2025-2027. Các nội dung trọng tâm bao gồm kế hoạch sản phẩm, tiêu chuẩn dịch vụ hậu mãi và nâng cao trải nghiệm khách hàng theo chuẩn Bestune toàn cầu. Đại diện FAW đánh giá Việt Nam là một trong những thị trường trọng điểm của khu vực Đông Nam Á, có tốc độ tăng trưởng xe du lịch cao và xu hướng chuyển dịch mạnh sang xe điện. Theo FAW, Bestune Việt Nam giữ vai trò quan trọng trong việc mở rộng hình ảnh thương hiệu và phát triển mạng lưới phân phối tại khu vực này. Ông Wilson Sun, đại diện lãnh đạo FAW, cho biết: “Việt Nam là thị trường năng động với nền kinh tế tăng trưởng nhanh và người tiêu dùng trẻ yêu thích công nghệ. Đây sẽ là nền tảng quan trọng để Bestune mở rộng và khẳng định vị thế tại Đông Nam Á”. Buổi làm việc giữa đại diện Bestune Việt Nam và lãnh đạo FAW nhằm tăng cường hợp tác chiến lược tại thị trường Việt Nam (",https://dantri.com.vn/o-to-xe-may/doan-dai-ly-bestune-viet-nam-tham-va-lam-viec-tai-tru-so-faw-trung-quoc-20251107174133585.htm,1
1175,Dân Trí,o-to-xe-may,"Xpander “xả hàng”, giá khởi điểm dưới 500 triệu, tăng sức đấu Limo Green","Sang tháng 11, nhiều mẫu xe được nhà phân phối đẩy mạnh ưu đãi nhằm thu hút khách hàng, trong đó có Mitsubishi Xpander. Theo đó, bản số sàn của mẫu MPV cỡ nhỏ này (phom đời cũ, xuất xưởng năm 2024) được Mitsubishi Việt Nam hỗ trợ 100% lệ phí trước bạ, thay vì 50% như ở tháng trước. Ưu đãi này quy đổi thành mức giảm 56 triệu đồng. Ngoài ra, khách mua xe còn được tặng kèm 1 năm bảo hiểm vật chất và camera lùi. Tại một số đại lý, nhân viên tư vấn bán hàng cho biết khuyến mại bảo hiểm vật chất có thể quy đổi thành mức giảm 8 triệu đồng, giúp Xpander MT VIN 2024 được giảm tổng cộng 64 triệu, hạ giá từ 560 triệu xuống 496 triệu đồng. Đây là mức giảm lớn nhất của Mitsubishi Xpander MT từ trước tới nay (",https://dantri.com.vn/o-to-xe-may/xpander-xa-hang-gia-khoi-diem-duoi-500-trieu-tang-suc-dau-limo-green-20251105123259469.htm,1
1176,Dân Trí,o-to-xe-may,"Thanh niên chuyển làn bất cẩn, tạt ngã cô gái rồi bỏ đi gây bức xúc","Tình huống diễn ra vào ngày 4/11 ở trước lối vào hầm chui Thanh Xuân (Hà Nội) và được camera hành trình của một ghi lại. Theo đó, xe máy đi ở làn sát dải phân cách đã chuyển qua 3 làn liên tiếp, đè vạch xương cá để sang đường, tạt đầu một cô gái đi xe máy khiến người này ngã đập mặt xuống đường cực kỳ nguy hiểm. Sau đó, nam thanh niên đã phóng xe bỏ đi luôn. Thanh niên chuyển làn bất cẩn, tạt ngã cô gái rồi bỏ đi gây bức xúc (",https://dantri.com.vn/o-to-xe-may/thanh-nien-chuyen-lan-bat-can-tat-nga-co-gai-roi-bo-di-gay-buc-xuc-20251105164017010.htm,1
1177,Dân Trí,o-to-xe-may,Hoán cải xe xăng thành xe máy điện: Cần giải bài toán kỹ thuật và pháp lý,"Chuyển đổi xe máy điện là nhu cầu thực tế của những người muốn biến chiếc xe máy chạy xăng truyền thống của mình thành phương tiện ""xanh"" mà không phải bỏ xe cũ mua xe mới, vừa lãng phí, vừa tăng lượng rác thải ra môi trường. Đáp ứng nhu cầu đó, trên thị trường có bán những bộ kit cung cấp đầy đủ linh kiện cần thiết cho việc chuyển đổi. Giải pháp chuyển đổi xe máy xăng thành xe điện vừa tận dụng được xe đang có, vừa giảm phát thải, và mở ra thị trường dịch vụ/linh kiện mới (Minh hoạ: Electrive). Về lý thuyết, xe máy chạy xăng sẽ trở thành khi động cơ đốt trong được thay thế bằng động cơ điện và sử dụng nguồn năng lượng từ pin sạc, thay vì đốt cháy nhiên liệu hoá thạch. Thông thường, bộ kit chuyển đổi bao gồm các linh kiện như động cơ điện, bộ điều khiển, bộ pin và hệ thống dây dẫn. Hầu hết các loại xe máy thông thường đều có thể được chuyển đổi thành xe điện nếu có bộ kit phù hợp. Ở nhiều nước, chủ xe có thể mua bộ kit này từ nhiều nguồn khác nhau, như các trang thương mại điện tử, các cửa hàng xe máy địa phương hoặc mua trực tiếp từ trang web của nhà sản xuất. Trên thế giới hiện có một số thương hiệu uy tín trong lĩnh vực này như Fonz Moto, Miromax, hay E-TEC..., với chi phí chuyển đổi trung bình dao động trong khoảng từ 300 USD đến 2.000 USD (8-52 triệu đồng), tùy thuộc vào chất lượng linh kiện trong bộ kit. Với một bộ kit đã được cấp chứng nhận chất lượng, việc hoán cải xe máy xăng thành xe chạy điện không khó, cũng không mất nhiều thời gian (từ vài giờ cho tới vài ngày, tuỳ loại xe và tuỳ tay nghề của thợ). Tuy nhiên, cần có sự tính toán kỹ lưỡng về trọng lượng và sự tương thích, cũng như vấn đề an toàn cháy nổ. Khi hoán cải, toàn bộ kết cấu, trọng lượng và sự phân bổ trọng lượng của xe bị thay đổi, nên chủ xe cần chú ý không phá vỡ sự cân bằng đã được tính toán ban đầu cho xe xăng, không làm ảnh hưởng đến hệ thống giảm xóc, lốp, khung và kết cấu chịu lực... Vị trí lắp bộ pin, lựa chọn loại pin phù hợp và vấn đề quản lý nhiệt cũng cần được quan tâm. Bên cạnh đó là sự tương thích của cổng sạc... Tại Liên minh châu Âu và Vương quốc Anh, quy định liên quan tới chứng nhận, đăng kiểm, tiêu chuẩn pin... của xe điện hoán cải từ xe máy xăng đang được cập nhật và dần chuẩn hóa để loại xe này có thể đăng ký lưu hành. Tại Trung Quốc, xe máy điện rất phổ biến vì đã hình thành từ lâu, nên sản phẩm đa dạng về chủng loại và giá cả, nên không có động lực phát triển cho lĩnh vực hoán cải xe xăng thành xe điện, vì thế hiện không có quy định pháp lý rõ ràng cho việc này. Trong khi đó, Ấn Độ đã ban hành các tiêu chuẩn AIS-123 và thủ tục để chấp thuận chủng loại kit chuyển đổi xe máy xăng thành xe chạy điện do ARAI/ICAT thực hiện. Tuy nhiên, chưa có quy định thống nhất cả nước về việc cấp đăng ký cho xe hoán cải theo hình thức này. Sau khi xe máy được lắp bộ kit có chứng nhận kiểu loại hợp pháp, chuyển đổi thành xe chạy điện, chủ xe cần nộp hồ sơ lên cơ quan cấp địa phương (RTO) để làm thủ tục đăng ký lại xe. Quy trình chi tiết có thể khác nhau giữa các địa phương. GoGoA1 là công ty đầu tiên ở Ấn Độ có bộ kit chuyển đổi được RTO chấp thuận cho mẫu xe Hero Splendor vào năm 2019. Đến nay, công ty phát triển bộ kit chuyển đổi cho hơn 50 mẫu hai bánh. Thêm nhiều khác ở Ấn Độ cũng có bộ kit được RTO cấp phép, như Starya, Zuink, Just Electric, Loop Moto, RetroEV, RACEnergy, Green Tiger Mobility... Tại Indonesia, chính phủ đã ban hành Quy định 65/2020 hợp pháp hoá việc chuyển đổi xe máy xăng sang xe điện trong các xưởng sửa chữa công khai được chính phủ ủy quyền. Đến năm 2022 và 2023, Bộ Giao thông vận tải nước này ban hành các văn bản quy định chi tiết về quy trình chuyển đổi, tiêu chuẩn an toàn, yêu cầu cho xưởng chuyển đổi, và thủ tục kiểm định đối với các loại xe chuyển đổi. Về quy trình, xe máy sử dụng động cơ đốt trong được hoán cải thành xe chạy điện phải qua các bài kiểm tra do cơ quan chức năng tổ chức. Nếu đạt, chủ xe hoặc xưởng cần nộp hồ sơ để đăng ký lại phương tiện theo cấu hình kỹ thuật mới. Tại Việt Nam, Sở Xây dựng TPHCM cũng vừa kiến nghị bổ sung quy định, tiêu chuẩn kỹ thuật cho việc , nhằm tạo hành lang pháp lý thúc đẩy giao thông xanh.",https://dantri.com.vn/o-to-xe-may/hoan-cai-xe-xang-thanh-xe-may-dien-can-giai-bai-toan-ky-thuat-va-phap-ly-20251105181453653.htm,1
1178,Dân Trí,o-to-xe-may,"Biến Vespa cổ thành xe điện với bộ chuyển đổi “cắm là chạy”, giá 120 triệu","Vespa hai thì, Vespa cổ là thú chơi của không ít người tại Việt Nam cũng như trên thế giới. Tuy nhiên, trong bối cảnh nhiều quốc gia áp dụng các tiêu chuẩn khí thải khắt khe và thực hiện “chuyển đổi xanh”, Vespa cổ không còn phù hợp với những quy định mới. Do đó, bộ chuyển đổi của Retrokit - một công ty khởi nghiệp tại Italia - được xem là giải pháp cho những tín đồ của Vespa cổ, mong muốn lưu giữ nét đẹp trong bối cảnh mới. Phụ tùng này có thể biến những xe Vespa động cơ đốt trong thành mà không cần thay đổi cấu trúc, chỉ cần “cắm là chạy”. Những chiếc Vespa cổ sau khi lắp đặt bộ chuyển đổi của Retrokit vẫn giữ được vẻ đẹp cổ điển (",https://dantri.com.vn/o-to-xe-may/bien-vespa-co-thanh-xe-dien-voi-bo-chuyen-doi-cam-la-chay-gia-120-trieu-20251105152552454.htm,1
